APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBPA,TXOT,2020-12-25,36,56.36,1.5655555555555556
SBSP,TXOT,2020-12-25,73,107.27,1.4694520547945205
SBBR,TXOT,2020-12-26,118,414.57,3.5133050847457628
SBPA,TXOT,2020-12-26,55,97.61,1.7747272727272727
SBRJ,TXOT,2020-12-26,83,345.7800000000001,4.166024096385543
SBSP,TXOT,2020-12-26,115,438.8899999999999,3.8164347826086944
SBCT,TXOT,2020-12-26,39,43.46,1.1143589743589744
SBGR,TXOT,2020-12-26,240,873.3999999999996,3.6391666666666653
SBCF,TXOT,2020-12-26,80,92.03,1.150375
SBKP,TXOT,2020-12-26,102,137.70000000000002,1.35
SBGL,TXOT,2020-12-26,45,194.66999999999996,4.325999999999999
SBSV,TXOT,2020-12-26,74,304.37000000000006,4.113108108108109
SBCF,TXOT,2020-12-27,74,118.45,1.6006756756756757
SBRJ,TXOT,2020-12-27,75,184.79999999999998,2.464
SBBR,TXOT,2020-12-27,111,513.24,4.623783783783784
SBGR,TXOT,2020-12-27,213,802.8899999999999,3.7694366197183093
SBCT,TXOT,2020-12-27,33,49.52,1.5006060606060607
SBGL,TXOT,2020-12-27,40,71.93,1.7982500000000001
SBKP,TXOT,2020-12-27,108,296.9999999999998,2.749999999999998
SBSP,TXOT,2020-12-27,99,334.76999999999987,3.38151515151515
SBPA,TXOT,2020-12-27,48,69.61999999999999,1.4504166666666665
SBSV,TXOT,2020-12-27,75,270.0800000000001,3.601066666666668
SBRJ,TXOT,2020-12-28,104,420.54,4.0436538461538465
SBCF,TXOT,2020-12-28,92,245.81000000000006,2.671847826086957
SBBR,TXOT,2020-12-28,121,553.09,4.5709917355371905
SBPA,TXOT,2020-12-28,58,131.15999999999997,2.261379310344827
SBSP,TXOT,2020-12-28,114,268.9800000000001,2.359473684210527
SBGL,TXOT,2020-12-28,43,129.37,3.008604651162791
SBGR,TXOT,2020-12-28,246,903.4699999999999,3.672642276422764
SBSV,TXOT,2020-12-28,84,299.08,3.5604761904761904
SBCT,TXOT,2020-12-28,41,64.78999999999999,1.5802439024390242
SBKP,TXOT,2020-12-28,125,285.61,2.2848800000000002
SBSP,TXOT,2020-12-29,116,551.0699999999999,4.750603448275862
SBBR,TXOT,2020-12-29,133,632.1399999999999,4.752932330827067
SBCF,TXOT,2020-12-29,98,205.41000000000005,2.096020408163266
SBGR,TXOT,2020-12-29,265,1188.7599999999993,4.485886792452828
SBRJ,TXOT,2020-12-29,103,313.87999999999994,3.0473786407766985
SBCT,TXOT,2020-12-29,39,81.35,2.0858974358974356
SBGL,TXOT,2020-12-29,45,195.17999999999998,4.337333333333333
SBSV,TXOT,2020-12-29,86,284.1400000000001,3.3039534883720942
SBPA,TXOT,2020-12-29,67,190.42999999999998,2.842238805970149
SBKP,TXOT,2020-12-29,128,332.26,2.59578125
SBRJ,TXOT,2020-12-30,107,335.26000000000005,3.1332710280373837
SBGR,TXOT,2020-12-30,260,833.11,3.204269230769231
SBCF,TXOT,2020-12-30,95,195.52000000000007,2.0581052631578953
SBBR,TXOT,2020-12-30,128,547.7099999999999,4.278984374999999
SBSP,TXOT,2020-12-30,115,275.38000000000005,2.3946086956521744
SBCT,TXOT,2020-12-30,44,86.72,1.970909090909091
SBPA,TXOT,2020-12-30,63,103.7,1.6460317460317462
SBGL,TXOT,2020-12-30,50,186.85,3.737
SBSV,TXOT,2020-12-30,88,457.78000000000003,5.202045454545455
SBKP,TXOT,2020-12-30,127,312.37999999999994,2.459685039370078
SBCF,TXOT,2020-12-31,72,95.99000000000001,1.3331944444444446
SBRJ,TXOT,2020-12-31,83,271.0400000000001,3.2655421686747
SBBR,TXOT,2020-12-31,100,296.95,2.9695
SBPA,TXOT,2020-12-31,49,89.80999999999999,1.8328571428571425
SBCT,TXOT,2020-12-31,30,75.74000000000001,2.524666666666667
SBGL,TXOT,2020-12-31,38,140.02999999999997,3.684999999999999
SBSV,TXOT,2020-12-31,66,226.92000000000002,3.4381818181818184
SBSP,TXOT,2020-12-31,94,179.79,1.912659574468085
SBGR,TXOT,2020-12-31,227,854.2199999999998,3.7630837004405278
SBKP,TXOT,2020-12-31,96,382.9899999999999,3.9894791666666656
SBKP,TXOT,2020-04-01,27,74.26,2.7503703703703706
SBGR,TXOT,2020-04-01,53,124.11,2.341698113207547
SBRJ,TXOT,2020-04-01,7,2.74,0.39142857142857146
SBBR,TXOT,2020-04-01,11,74.04999999999998,6.731818181818181
SBGL,TXOT,2020-04-01,3,6.77,2.2566666666666664
SBPA,TXOT,2020-04-01,7,10.260000000000002,1.465714285714286
SBSV,TXOT,2020-04-01,6,14.19,2.3649999999999998
SBCT,TXOT,2020-04-01,4,15.76,3.94
SBCF,TXOT,2020-04-01,12,14.22,1.185
SBCT,TXOT,2020-04-02,6,2.98,0.49666666666666665
SBKP,TXOT,2020-04-02,22,74.1,3.3681818181818177
SBGR,TXOT,2020-04-02,41,75.1,1.8317073170731706
SBRJ,TXOT,2020-04-02,10,9.92,0.992
SBGL,TXOT,2020-04-02,3,1.85,0.6166666666666667
SBSV,TXOT,2020-04-02,4,10.77,2.6925
SBPA,TXOT,2020-04-02,7,5.46,0.78
SBBR,TXOT,2020-04-02,15,14.900000000000002,0.9933333333333335
SBCF,TXOT,2020-04-02,10,10.02,1.002
SBSP,TXOT,2020-04-02,8,4.010000000000001,0.5012500000000001
SBCT,TXOT,2020-04-03,9,2.84,0.31555555555555553
SBGR,TXOT,2020-04-03,66,68.43,1.0368181818181819
SBKP,TXOT,2020-04-03,23,56,2.4347826086956523
SBGL,TXOT,2020-04-03,4,1.65,0.4125
SBBR,TXOT,2020-04-03,14,7.84,0.5599999999999999
SBSV,TXOT,2020-04-03,7,9.19,1.3128571428571427
SBPA,TXOT,2020-04-03,9,4.44,0.4933333333333334
SBCF,TXOT,2020-04-03,12,8.13,0.6775000000000001
SBSP,TXOT,2020-04-03,8,2.75,0.34375
SBRJ,TXOT,2020-04-03,9,11.83,1.3144444444444445
SBKP,TXOT,2020-04-04,13,42.589999999999996,3.276153846153846
SBGR,TXOT,2020-04-04,42,59.89000000000001,1.425952380952381
SBCT,TXOT,2020-04-04,6,4.390000000000001,0.7316666666666668
SBGL,TXOT,2020-04-04,4,1,0.25
SBSV,TXOT,2020-04-04,6,6.82,1.1366666666666667
SBRJ,TXOT,2020-04-04,7,10.809999999999999,1.544285714285714
SBBR,TXOT,2020-04-04,6,27.689999999999998,4.614999999999999
SBPA,TXOT,2020-04-04,6,7.97,1.3283333333333334
SBCF,TXOT,2020-04-04,7,31.259999999999998,4.465714285714285
SBSP,TXOT,2020-04-04,1,0,0
SBKP,TXOT,2020-04-05,17,13.749999999999998,0.8088235294117646
SBGL,TXOT,2020-04-05,3,0,0
SBBR,TXOT,2020-04-05,5,38.32,7.664
SBGR,TXOT,2020-04-05,42,55.59999999999998,1.3238095238095233
SBCT,TXOT,2020-04-05,3,2.28,0.7599999999999999
SBSV,TXOT,2020-04-05,3,6.0600000000000005,2.02
SBPA,TXOT,2020-04-05,4,1.53,0.3825
SBSP,TXOT,2020-04-05,2,1.03,0.515
SBRJ,TXOT,2020-04-05,4,0,0
SBCF,TXOT,2020-04-05,8,14.120000000000001,1.7650000000000001
SBGR,TXOT,2020-04-06,50,57.010000000000005,1.1402
SBGL,TXOT,2020-04-06,4,2.62,0.655
SBRJ,TXOT,2020-04-06,10,8.38,0.8380000000000001
SBBR,TXOT,2020-04-06,11,9.79,0.8899999999999999
SBCT,TXOT,2020-04-06,3,0,0
SBKP,TXOT,2020-04-06,16,25.619999999999997,1.6012499999999998
SBSV,TXOT,2020-04-06,4,5.05,1.2625
SBPA,TXOT,2020-04-06,9,7.0600000000000005,0.7844444444444445
SBCF,TXOT,2020-04-06,9,0.93,0.10333333333333333
SBSP,TXOT,2020-04-06,5,0.61,0.122
SBGR,TXOT,2020-04-07,42,57.98,1.3804761904761904
SBKP,TXOT,2020-04-07,22,69.56,3.161818181818182
SBGL,TXOT,2020-04-07,6,7.7700000000000005,1.2950000000000002
SBSV,TXOT,2020-04-07,7,4.16,0.5942857142857143
SBBR,TXOT,2020-04-07,11,17.659999999999997,1.6054545454545452
SBCT,TXOT,2020-04-07,5,2.58,0.516
SBPA,TXOT,2020-04-07,5,8.14,1.6280000000000001
SBCF,TXOT,2020-04-07,12,32.55,2.7125
SBSP,TXOT,2020-04-07,4,2.78,0.695
SBRJ,TXOT,2020-04-07,10,9.87,0.9869999999999999
SBKP,TXOT,2020-04-08,23,35.59,1.5473913043478262
SBGR,TXOT,2020-04-08,48,80.74000000000001,1.6820833333333336
SBGL,TXOT,2020-04-08,4,3.8,0.95
SBSV,TXOT,2020-04-08,7,4.15,0.5928571428571429
SBBR,TXOT,2020-04-08,9,17,1.8888888888888888
SBCT,TXOT,2020-04-08,4,0,0
SBPA,TXOT,2020-04-08,7,1.5,0.21428571428571427
SBCF,TXOT,2020-04-08,8,2.97,0.37125
SBSP,TXOT,2020-04-08,3,1.23,0.41
SBRJ,TXOT,2020-04-08,8,13.41,1.67625
SBKP,TXOT,2020-04-09,25,70.21,2.8084
SBGR,TXOT,2020-04-09,43,78.69999999999999,1.8302325581395347
SBGL,TXOT,2020-04-09,6,18,3
SBSV,TXOT,2020-04-09,5,9.71,1.9420000000000002
SBBR,TXOT,2020-04-09,13,35.49,2.73
SBCF,TXOT,2020-04-09,9,15.159999999999998,1.6844444444444442
SBSP,TXOT,2020-04-09,4,0.55,0.1375
SBPA,TXOT,2020-04-09,6,5.08,0.8466666666666667
SBRJ,TXOT,2020-04-09,7,9.45,1.3499999999999999
SBCT,TXOT,2020-04-09,5,3.5100000000000002,0.7020000000000001
SBKP,TXOT,2020-04-10,18,44.13,2.4516666666666667
SBGL,TXOT,2020-04-10,3,3.5700000000000003,1.1900000000000002
SBBR,TXOT,2020-04-10,6,7.379999999999999,1.2299999999999998
SBGR,TXOT,2020-04-10,37,34.85,0.9418918918918919
SBSV,TXOT,2020-04-10,6,7.94,1.3233333333333335
SBRJ,TXOT,2020-04-10,5,3.76,0.752
SBPA,TXOT,2020-04-10,4,0.02,0.005
SBSP,TXOT,2020-04-10,4,1.53,0.3825
SBCF,TXOT,2020-04-10,5,3.82,0.764
SBCT,TXOT,2020-04-10,3,2.71,0.9033333333333333
SBKP,TXOT,2020-04-11,15,26.699999999999996,1.7799999999999998
SBGR,TXOT,2020-04-11,34,47.01999999999999,1.382941176470588
SBGL,TXOT,2020-04-11,3,0.23,0.07666666666666667
SBBR,TXOT,2020-04-11,4,2.69,0.6725
SBPA,TXOT,2020-04-11,3,6.09,2.03
SBRJ,TXOT,2020-04-11,5,12.219999999999999,2.444
SBSP,TXOT,2020-04-11,1,0.15,0.15
SBCT,TXOT,2020-04-11,3,2.18,0.7266666666666667
SBCF,TXOT,2020-04-11,1,0,0
SBSV,TXOT,2020-04-11,2,1.45,0.725
SBGL,TXOT,2020-04-12,3,1.22,0.4066666666666667
SBBR,TXOT,2020-04-12,6,11.809999999999999,1.968333333333333
SBGR,TXOT,2020-04-12,33,49.84,1.5103030303030305
SBSV,TXOT,2020-04-12,3,6.27,2.09
SBCF,TXOT,2020-04-12,4,0,0
SBSP,TXOT,2020-04-12,3,1.27,0.42333333333333334
SBKP,TXOT,2020-04-12,15,65.15,4.343333333333334
SBRJ,TXOT,2020-04-12,5,10.82,2.164
SBCT,TXOT,2020-04-12,3,0.75,0.25
SBPA,TXOT,2020-04-12,3,0.37,0.12333333333333334
SBGR,TXOT,2020-04-13,49,57.56999999999999,1.1748979591836732
SBGL,TXOT,2020-04-13,4,4.95,1.2375
SBBR,TXOT,2020-04-13,10,9.280000000000001,0.9280000000000002
SBSV,TXOT,2020-04-13,6,6.15,1.0250000000000001
SBKP,TXOT,2020-04-13,25,89.22000000000001,3.5688000000000004
SBPA,TXOT,2020-04-13,5,6.37,1.274
SBCF,TXOT,2020-04-13,10,9.59,0.959
SBRJ,TXOT,2020-04-13,7,12.58,1.7971428571428572
SBCT,TXOT,2020-04-13,3,0,0
SBSP,TXOT,2020-04-13,1,2.73,2.73
SBRJ,TXOT,2020-04-14,8,15.860000000000001,1.9825000000000002
SBKP,TXOT,2020-04-14,30,58.980000000000004,1.9660000000000002
SBGR,TXOT,2020-04-14,42,85.74000000000001,2.041428571428572
SBGL,TXOT,2020-04-14,5,32.98,6.595999999999999
SBSV,TXOT,2020-04-14,6,13.99,2.3316666666666666
SBBR,TXOT,2020-04-14,7,26.439999999999998,3.7771428571428567
SBPA,TXOT,2020-04-14,6,4.26,0.71
SBCF,TXOT,2020-04-14,9,11.3,1.2555555555555555
SBCT,TXOT,2020-04-14,4,10.2,2.55
SBGL,TXOT,2020-04-15,5,1.89,0.378
SBSV,TXOT,2020-04-15,7,15.04,2.1485714285714286
SBBR,TXOT,2020-04-15,5,17,3.4
SBGR,TXOT,2020-04-15,45,48.31,1.0735555555555556
SBPA,TXOT,2020-04-15,5,2.67,0.534
SBKP,TXOT,2020-04-15,22,63.050000000000004,2.865909090909091
SBCF,TXOT,2020-04-15,12,20.320000000000004,1.6933333333333336
SBCT,TXOT,2020-04-15,3,8.68,2.893333333333333
SBRJ,TXOT,2020-04-15,6,7.369999999999999,1.2283333333333333
SBCT,TXOT,2020-04-16,5,7.02,1.404
SBKP,TXOT,2020-04-16,26,55.839999999999996,2.1476923076923073
SBGR,TXOT,2020-04-16,42,51.480000000000004,1.2257142857142858
SBGL,TXOT,2020-04-16,4,1.23,0.3075
SBRJ,TXOT,2020-04-16,6,14.83,2.4716666666666667
SBSV,TXOT,2020-04-16,6,12.94,2.1566666666666667
SBBR,TXOT,2020-04-16,11,17.66,1.6054545454545455
SBPA,TXOT,2020-04-16,5,7.1899999999999995,1.438
SBCF,TXOT,2020-04-16,12,20.220000000000002,1.6850000000000003
SBKP,TXOT,2020-04-17,19,31.860000000000007,1.6768421052631581
SBGL,TXOT,2020-04-17,5,7.67,1.534
SBRJ,TXOT,2020-04-17,8,9.2,1.15
SBSV,TXOT,2020-04-17,7,6.67,0.9528571428571428
SBBR,TXOT,2020-04-17,8,5.99,0.74875
SBGR,TXOT,2020-04-17,48,104.28999999999999,2.172708333333333
SBPA,TXOT,2020-04-17,5,4.640000000000001,0.9280000000000002
SBCF,TXOT,2020-04-17,11,6.9,0.6272727272727273
SBCT,TXOT,2020-04-17,3,1.03,0.3433333333333333
SBGR,TXOT,2020-04-18,36,53.72,1.4922222222222221
SBKP,TXOT,2020-04-18,22,49.60999999999999,2.2549999999999994
SBGL,TXOT,2020-04-18,6,9.870000000000001,1.6450000000000002
SBRJ,TXOT,2020-04-18,4,7.32,1.83
SBSV,TXOT,2020-04-18,7,11.649999999999999,1.6642857142857141
SBBR,TXOT,2020-04-18,6,4.14,0.69
SBPA,TXOT,2020-04-18,4,11.4,2.85
SBCF,TXOT,2020-04-18,7,7.220000000000001,1.0314285714285716
SBCT,TXOT,2020-04-18,4,5.72,1.43
SBGR,TXOT,2020-04-19,32,105.12999999999998,3.2853124999999994
SBGL,TXOT,2020-04-19,3,6.300000000000001,2.1
SBBR,TXOT,2020-04-19,5,1.73,0.346
SBKP,TXOT,2020-04-19,16,15.770000000000001,0.9856250000000001
SBRJ,TXOT,2020-04-19,3,10.34,3.4466666666666668
SBCF,TXOT,2020-04-19,3,3.58,1.1933333333333334
SBCT,TXOT,2020-04-19,3,2.5,0.8333333333333334
SBPA,TXOT,2020-04-19,3,0.19,0.06333333333333334
SBSV,TXOT,2020-04-19,1,2.24,2.24
SBGR,TXOT,2020-04-20,46,82.21999999999998,1.7873913043478258
SBKP,TXOT,2020-04-20,18,42.05,2.336111111111111
SBGL,TXOT,2020-04-20,4,0,0
SBBR,TXOT,2020-04-20,5,1.55,0.31
SBSV,TXOT,2020-04-20,4,10.280000000000001,2.5700000000000003
SBPA,TXOT,2020-04-20,6,4.51,0.7516666666666666
SBRJ,TXOT,2020-04-20,4,12.879999999999999,3.2199999999999998
SBCF,TXOT,2020-04-20,4,0,0
SBCT,TXOT,2020-04-20,3,2.4399999999999995,0.8133333333333331
SBKP,TXOT,2020-04-21,20,54.60999999999999,2.7304999999999997
SBGR,TXOT,2020-04-21,43,84.19999999999999,1.9581395348837207
SBGL,TXOT,2020-04-21,4,2.35,0.5875
SBBR,TXOT,2020-04-21,7,6.550000000000001,0.9357142857142858
SBSV,TXOT,2020-04-21,8,13.53,1.69125
SBPA,TXOT,2020-04-21,5,8.18,1.636
SBCF,TXOT,2020-04-21,11,48.13,4.375454545454546
SBCT,TXOT,2020-04-21,4,3.38,0.845
SBRJ,TXOT,2020-04-21,2,2.3899999999999997,1.1949999999999998
SBGR,TXOT,2020-04-22,33,33.05,1.0015151515151515
SBKP,TXOT,2020-04-22,29,88.4,3.048275862068966
SBGL,TXOT,2020-04-22,6,17.16,2.86
SBRJ,TXOT,2020-04-22,7,24.4,3.4857142857142853
SBBR,TXOT,2020-04-22,6,10.81,1.8016666666666667
SBCT,TXOT,2020-04-22,5,2.54,0.508
SBSV,TXOT,2020-04-22,3,4.859999999999999,1.6199999999999999
SBPA,TXOT,2020-04-22,4,6.07,1.5175
SBCF,TXOT,2020-04-22,7,6.6,0.9428571428571428
SBKP,TXOT,2020-04-23,21,40.23,1.9157142857142855
SBGR,TXOT,2020-04-23,42,52.559999999999995,1.2514285714285713
SBRJ,TXOT,2020-04-23,6,14.32,2.3866666666666667
SBSV,TXOT,2020-04-23,7,2.82,0.40285714285714286
SBBR,TXOT,2020-04-23,9,6.599999999999999,0.7333333333333332
SBPA,TXOT,2020-04-23,4,16.83,4.2075
SBGL,TXOT,2020-04-23,4,0.83,0.2075
SBCT,TXOT,2020-04-23,4,25.770000000000003,6.442500000000001
SBCF,TXOT,2020-04-23,10,12.739999999999998,1.2739999999999998
SBKP,TXOT,2020-04-24,26,68.85000000000001,2.6480769230769234
SBBR,TXOT,2020-04-24,10,20.979999999999997,2.098
SBGR,TXOT,2020-04-24,48,78.15,1.628125
SBGL,TXOT,2020-04-24,5,7.34,1.468
SBRJ,TXOT,2020-04-24,7,40.41,5.772857142857142
SBSV,TXOT,2020-04-24,7,14.839999999999998,2.1199999999999997
SBPA,TXOT,2020-04-24,7,2.1,0.3
SBCT,TXOT,2020-04-24,5,8.35,1.67
SBCF,TXOT,2020-04-24,11,35.45,3.222727272727273
SBKP,TXOT,2020-04-25,14,35.14,2.5100000000000002
SBGR,TXOT,2020-04-25,40,63.49,1.58725
SBGL,TXOT,2020-04-25,4,3.62,0.905
SBBR,TXOT,2020-04-25,4,2.62,0.655
SBSV,TXOT,2020-04-25,7,35.75,5.107142857142857
SBPA,TXOT,2020-04-25,3,3.37,1.1233333333333333
SBCT,TXOT,2020-04-25,6,17.689999999999998,2.948333333333333
SBCF,TXOT,2020-04-25,7,6.86,0.9800000000000001
SBRJ,TXOT,2020-04-25,3,3.05,1.0166666666666666
SBGR,TXOT,2020-04-26,28,74.22000000000001,2.6507142857142862
SBGL,TXOT,2020-04-26,3,40.23,13.409999999999998
SBBR,TXOT,2020-04-26,5,14.41,2.882
SBKP,TXOT,2020-04-26,17,31.44,1.8494117647058825
SBRJ,TXOT,2020-04-26,6,9.25,1.5416666666666667
SBCT,TXOT,2020-04-26,2,1.96,0.98
SBCF,TXOT,2020-04-26,5,17.21,3.442
SBSV,TXOT,2020-04-26,2,0.79,0.395
SBPA,TXOT,2020-04-26,2,1.35,0.675
SBKP,TXOT,2020-04-27,22,32.839999999999996,1.4927272727272725
SBGR,TXOT,2020-04-27,38,64.62000000000002,1.700526315789474
SBGL,TXOT,2020-04-27,5,22.020000000000003,4.404000000000001
SBCT,TXOT,2020-04-27,4,1.8800000000000001,0.47000000000000003
SBBR,TXOT,2020-04-27,4,30.98,7.745
SBSV,TXOT,2020-04-27,5,4.22,0.844
SBPA,TXOT,2020-04-27,3,3.35,1.1166666666666667
SBCF,TXOT,2020-04-27,8,3.3899999999999997,0.42374999999999996
SBRJ,TXOT,2020-04-27,7,14.869999999999997,2.124285714285714
SBKP,TXOT,2020-04-28,26,65.68,2.5261538461538464
SBGR,TXOT,2020-04-28,37,57.17,1.5451351351351352
SBGL,TXOT,2020-04-28,4,6.37,1.5925
SBSV,TXOT,2020-04-28,7,20.150000000000002,2.878571428571429
SBBR,TXOT,2020-04-28,8,3.6599999999999997,0.45749999999999996
SBPA,TXOT,2020-04-28,5,7.34,1.468
SBCT,TXOT,2020-04-28,6,9.54,1.5899999999999999
SBCF,TXOT,2020-04-28,12,4.680000000000001,0.39000000000000007
SBRJ,TXOT,2020-04-28,5,4.32,0.8640000000000001
SBGR,TXOT,2020-04-29,42,102.45,2.4392857142857145
SBKP,TXOT,2020-04-29,28,63.8,2.2785714285714285
SBGL,TXOT,2020-04-29,4,3.6799999999999997,0.9199999999999999
SBRJ,TXOT,2020-04-29,7,8.42,1.2028571428571428
SBSV,TXOT,2020-04-29,7,18.520000000000003,2.6457142857142864
SBBR,TXOT,2020-04-29,6,12.11,2.018333333333333
SBPA,TXOT,2020-04-29,4,3.65,0.9125
SBCT,TXOT,2020-04-29,5,11.36,2.272
SBCF,TXOT,2020-04-29,11,12.08,1.0981818181818181
SBKP,TXOT,2020-04-30,23,66.4,2.8869565217391306
SBGR,TXOT,2020-04-30,35,51.599999999999994,1.4742857142857142
SBCT,TXOT,2020-04-30,7,10.760000000000002,1.5371428571428574
SBSV,TXOT,2020-04-30,6,10.89,1.8150000000000002
SBBR,TXOT,2020-04-30,13,6.470000000000001,0.49769230769230777
SBGL,TXOT,2020-04-30,4,2.78,0.695
SBPA,TXOT,2020-04-30,5,7.46,1.492
SBCF,TXOT,2020-04-30,10,0,0
SBRJ,TXOT,2020-04-30,6,8.129999999999999,1.3549999999999998
SBKP,TXOT,2020-05-01,19,57.22,3.011578947368421
SBBR,TXOT,2020-05-01,9,8.89,0.9877777777777779
SBGL,TXOT,2020-05-01,4,0.03,0.0075
SBGR,TXOT,2020-05-01,36,54.61000000000001,1.5169444444444447
SBSV,TXOT,2020-05-01,4,5.51,1.3775
SBPA,TXOT,2020-05-01,4,4.3,1.075
SBRJ,TXOT,2020-05-01,4,9.83,2.4575
SBCF,TXOT,2020-05-01,4,3.67,0.9175
SBCT,TXOT,2020-05-01,3,0.89,0.2966666666666667
SBGR,TXOT,2020-05-02,25,51.62,2.0648
SBKP,TXOT,2020-05-02,13,36.7,2.8230769230769233
SBRJ,TXOT,2020-05-02,5,2.45,0.49000000000000005
SBCF,TXOT,2020-05-02,5,37.449999999999996,7.489999999999999
SBCT,TXOT,2020-05-02,4,2.1,0.525
SBPA,TXOT,2020-05-02,3,5.779999999999999,1.9266666666666665
SBGL,TXOT,2020-05-02,3,0,0
SBBR,TXOT,2020-05-02,6,3.0899999999999994,0.5149999999999999
SBSV,TXOT,2020-05-02,2,3.87,1.935
SBGR,TXOT,2020-05-03,26,26.26,1.01
SBBR,TXOT,2020-05-03,4,10.879999999999999,2.7199999999999998
SBKP,TXOT,2020-05-03,14,24.32,1.737142857142857
SBPA,TXOT,2020-05-03,3,2.05,0.6833333333333332
SBRJ,TXOT,2020-05-03,4,5.959999999999999,1.4899999999999998
SBCF,TXOT,2020-05-03,4,1.7000000000000002,0.42500000000000004
SBCT,TXOT,2020-05-03,1,0,0
SBGL,TXOT,2020-05-03,2,8.65,4.325
SBSV,TXOT,2020-05-03,3,6.15,2.0500000000000003
SBKP,TXOT,2020-05-04,26,46.839999999999996,1.8015384615384613
SBGR,TXOT,2020-05-04,38,76.46,2.0121052631578946
SBCF,TXOT,2020-05-04,10,1.67,0.16699999999999998
SBPA,TXOT,2020-05-04,7,13.629999999999999,1.947142857142857
SBGL,TXOT,2020-05-04,6,24.32,4.053333333333334
SBCT,TXOT,2020-05-04,4,3.65,0.9125
SBSV,TXOT,2020-05-04,4,6.71,1.6775
SBRJ,TXOT,2020-05-04,8,11.11,1.38875
SBBR,TXOT,2020-05-04,4,7.869999999999999,1.9674999999999998
SBCF,TXOT,2020-05-05,12,11.99,0.9991666666666666
SBGR,TXOT,2020-05-05,49,71.61999999999999,1.4616326530612243
SBKP,TXOT,2020-05-05,28,47.410000000000004,1.6932142857142858
SBRJ,TXOT,2020-05-05,9,10.140000000000002,1.126666666666667
SBSV,TXOT,2020-05-05,10,21.919999999999998,2.1919999999999997
SBPA,TXOT,2020-05-05,3,3.65,1.2166666666666666
SBBR,TXOT,2020-05-05,10,7.24,0.724
SBCT,TXOT,2020-05-05,7,5.26,0.7514285714285714
SBGL,TXOT,2020-05-05,3,0.42,0.13999999999999999
SBCF,TXOT,2020-05-06,15,13.34,0.8893333333333333
SBBR,TXOT,2020-05-06,14,15.05,1.075
SBGR,TXOT,2020-05-06,54,87.61999999999998,1.6225925925925921
SBKP,TXOT,2020-05-06,31,43.809999999999995,1.4132258064516128
SBPA,TXOT,2020-05-06,7,16.990000000000002,2.4271428571428575
SBRJ,TXOT,2020-05-06,8,8.709999999999999,1.0887499999999999
SBSV,TXOT,2020-05-06,8,22.240000000000002,2.7800000000000002
SBCT,TXOT,2020-05-06,7,61.32,8.76
SBGL,TXOT,2020-05-06,5,1.74,0.348
SBGR,TXOT,2020-05-07,55,70.38,1.2796363636363635
SBRJ,TXOT,2020-05-07,10,15.17,1.517
SBSV,TXOT,2020-05-07,8,42.72,5.34
SBBR,TXOT,2020-05-07,11,9.34,0.8490909090909091
SBPA,TXOT,2020-05-07,7,14.6,2.085714285714286
SBCT,TXOT,2020-05-07,6,11.89,1.9816666666666667
SBCF,TXOT,2020-05-07,12,6.6,0.5499999999999999
SBKP,TXOT,2020-05-07,21,43.120000000000005,2.0533333333333337
SBGL,TXOT,2020-05-07,5,2.5,0.5
SBCF,TXOT,2020-05-08,14,16.13,1.1521428571428571
SBKP,TXOT,2020-05-08,24,40.56,1.6900000000000002
SBRJ,TXOT,2020-05-08,10,23.290000000000003,2.329
SBGR,TXOT,2020-05-08,62,173.1,2.791935483870968
SBPA,TXOT,2020-05-08,6,13.650000000000002,2.2750000000000004
SBSV,TXOT,2020-05-08,8,30.75,3.84375
SBBR,TXOT,2020-05-08,13,21.919999999999998,1.6861538461538461
SBCT,TXOT,2020-05-08,7,22.240000000000002,3.1771428571428575
SBGL,TXOT,2020-05-08,6,11.07,1.845
SBGR,TXOT,2020-05-09,39,68.56,1.757948717948718
SBPA,TXOT,2020-05-09,6,5.84,0.9733333333333333
SBSV,TXOT,2020-05-09,8,5.77,0.72125
SBBR,TXOT,2020-05-09,8,13.450000000000001,1.6812500000000001
SBKP,TXOT,2020-05-09,17,29.03,1.7076470588235295
SBGL,TXOT,2020-05-09,5,3.5599999999999996,0.712
SBCT,TXOT,2020-05-09,6,17.14,2.856666666666667
SBCF,TXOT,2020-05-09,6,15.18,2.53
SBRJ,TXOT,2020-05-09,5,13.97,2.794
SBKP,TXOT,2020-05-10,14,32.85000000000001,2.346428571428572
SBGR,TXOT,2020-05-10,22,20.7,0.9409090909090909
SBBR,TXOT,2020-05-10,7,8.34,1.1914285714285715
SBGL,TXOT,2020-05-10,3,7.220000000000001,2.4066666666666667
SBPA,TXOT,2020-05-10,2,0,0
SBCF,TXOT,2020-05-10,2,1.01,0.505
SBCT,TXOT,2020-05-10,2,1.47,0.735
SBRJ,TXOT,2020-05-10,4,5.62,1.405
SBSV,TXOT,2020-05-10,3,9.3,3.1
SBGR,TXOT,2020-05-11,52,72.30000000000001,1.3903846153846156
SBCF,TXOT,2020-05-11,13,29.91,2.3007692307692307
SBKP,TXOT,2020-05-11,35,82.92000000000002,2.3691428571428577
SBRJ,TXOT,2020-05-11,10,10.629999999999999,1.063
SBCT,TXOT,2020-05-11,5,7.670000000000001,1.5340000000000003
SBBR,TXOT,2020-05-11,7,15.1,2.157142857142857
